-2.3025850929940455,-2.3025850929940455
-2.819289649109328,-2.3619665742022526
-2.577957200317483,-2.3282945371530768
-2.688192083674313,-2.370140996310386
-2.6257840858041392,-2.324358269107802
-2.6893348505611554,-2.4126297693323284
-2.674073376397197,-2.3267561086425803
-2.5918912810696093,-2.3764568381763373
-2.6746005818243113,-2.338480715732192
-2.6644073394298124,-2.3670799588843927
-2.616479641787004,-2.3816700547026324
-2.6459174649981327,-2.3762101872189856
-2.756844006367678,-2.305409803306807
-2.547230387522797,-2.416975933007626
-2.738462211543397,-2.2626261412286977
-2.64144621504814,-2.4334072226498673
-2.6831083932944337,-2.3657512356537183
-2.6120162208798194,-2.3542459403291347
-2.682610518283452,-2.3342985337226136
-2.723147623926618,-2.3440829008652337
-2.550008250269724,-2.391396966655604
-2.6840439663740057,-2.2842497257510397
-2.7713893611365843,-2.4357911723550845
-2.729728260021082,-2.272260300340182
-2.6597016605779307,-2.407892759148559
-2.690008032987193,-2.298333361511866
-2.5948735541418295,-2.4058007549020073
-2.5993357202769367,-2.3126343126871647
-2.680089815982201,-2.3844406927988473
-2.674635147731925,-2.356393037174782
-2.553267959556909,-2.370546884899552
-2.667382644119894,-2.413855669938936
-2.7172817467887875,-2.231458332799576
-2.6368607006822495,-2.4768275309812475
-2.836486304134003,-2.193182348161998
-2.6121836585358955,-2.5180084221101295
-2.73667577254045,-2.2416985425589053
-2.568102969017054,-2.407942206338864
-2.6287202378063994,-2.4251380245970546
-2.6302017741441364,-2.2704947855485296
-2.7185580566348078,-2.419674574712828
-2.6603697375272555,-2.3206293942826455
-2.7392592268593154,-2.48300467841306
-2.643156506409167,-2.2636752103108213
-2.6743014540181433,-2.444350713180826
-2.7679290572574624,-2.272475221938545
-2.6883768752377004,-2.4562596441993856
-2.666674900597883,-2.3238702961272977
-2.7011659055442165,-2.3627785433144943
-2.7036143519398887,-2.3910906212344543
-2.6638543953640963,-2.3090042702657616
-2.6407007625181325,-2.4442257875311015
-2.5423013829226417,-2.328844385450339
-2.6929277324563343,-2.3393951613463675
-2.7608936340861554,-2.329029475128191
-2.4575448743720334,-2.4651357846139748
-2.7729580555340654,-2.287748790562827
-2.592708771880233,-2.447472909578381
-2.7076611710945055,-2.3004679706472193
-2.6100308492387554,-2.4352816336536884
-2.7439130667486857,-2.3448628501440836
-2.7048073110103537,-2.336147937973892
-2.547136238294619,-2.335883345558592
-2.6776696020770507,-2.38243219433876
-2.80047677877894,-2.3461091215754144
-2.560039897593035,-2.2937198212163996
-2.777932282317537,-2.458147211146717
-2.478803268194552,-2.287235652229711
-2.8090374949584658,-2.5156550774838773
-2.4898859590485434,-2.25775755075004
-2.815478571836736,-2.4662847271935497
-2.570825778850041,-2.2595679065256014
-2.6820920823426615,-2.3772818311123225
-2.5792326016439038,-2.331741212043711
-2.7800812647011712,-2.360016684869955
-2.5944670871798796,-2.34490243935762
-2.7061911993012493,-2.4118259904840023
-2.648825158253787,-2.323695221322317
-2.717378822105051,-2.3611072938177746
-2.5469684802304484,-2.4113803748151996
-2.7197628613812035,-2.2672041535631116
-2.6053557905999076,-2.4470139376290447
-2.7313423583231264,-2.239501867690241
-2.763784446430058,-2.3949934971757076
-2.602875467237312,-2.324764644158096
-2.763677042591807,-2.4947831728019403
-2.580846341498128,-2.245113736819083
-2.6849006910120843,-2.521131599038544
-2.536247700718704,-2.20901340985111
-2.731894284304872,-2.5044428882309244
-2.576328518997463,-2.236464233578613
-2.8781048191464103,-2.497020949068678
-2.551982851861214,-2.2506670634017447
-2.6463096397871584,-2.5133201409321604
-2.689295665634412,-2.1787316138757453
-2.695968778361378,-2.561003836315882
-2.554375316603834,-2.1500340565669713
-2.6334192198140083,-2.5345495376761544
-2.7337600427097835,-2.2503445016983425
-2.4667734032196904,-2.4022346297962187
